ano,regiao,sigla_uf,unidade_geografica,localizacao,dependencia,CO_ENTIDADE,IN_ENERGIA_REDE_PUBLICA,IN_AGUA_POTAVEL,IN_COMPUTADOR
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021848,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021864,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021880,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021902,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021937,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021945,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33021961,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33022003,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33022011,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33022275,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33136670,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33173346,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33022569,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33102791,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33022810,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33102090,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33105022,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33476217,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33022968,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33023212,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33023298,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33046549,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058180,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058199,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058202,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058210,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058237,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058245,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058261,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058270,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058288,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058296,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058300,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058318,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058326,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058334,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058342,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058377,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058407,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058415,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058440,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058458,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058466,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058474,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058571,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058580,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058601,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058610,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058636,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058652,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058679,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058687,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058695,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058709,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058733,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058741,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058750,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058768,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058776,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33058946,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059152,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059209,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059225,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059241,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059284,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059322,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059373,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059381,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059403,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059446,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059454,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059462,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33059470,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060169,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060177,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060185,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060193,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060274,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060711,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060720,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060738,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060746,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060797,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060800,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33060819,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060827,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060835,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33060843,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33060878,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061769,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097020,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097275,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33098123,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33100322,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33117764,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33142270,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33147515,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33038872,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33038880,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33038929,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33197601,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33017093,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33017107,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33017492,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33017522,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33017646,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33037515,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33037523,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33037965,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33039186,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33103771,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33039402,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33040087,1,1,0
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33040125,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33040141,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33040150,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33040400,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Municipal,33041172,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33041210,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33467285,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33041253,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33041326,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33041628,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33041776,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33041946,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33030987,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33030995,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097941,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33030626,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33030901,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Municipal,33130957,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031142,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33003858,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097216,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33004129,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33004226,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33032130,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031185,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Municipal,33031266,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061742,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061750,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061866,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061874,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061920,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33061939,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33096740,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097062,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097151,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33097607,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33099898,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33099901,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33016550,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33167664,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031380,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031401,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031428,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031479,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031509,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097798,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33115001,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33176701,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031711,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031720,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031738,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33031843,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33044325,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33044333,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33044368,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33044384,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33044473,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33091412,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33044708,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33032220,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33032360,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33032459,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33035059,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33035334,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33025487,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33025525,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Rural,Estadual,33025576,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33097437,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062250,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062277,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062374,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062668,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062676,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33062706,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062919,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33062927,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33063052,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33063222,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33063389,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33063397,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33063400,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33063559,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33063877,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33063907,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33064342,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33064415,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33064644,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33064652,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33064792,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33065217,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33065250,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33065276,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33065284,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066027,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066035,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066043,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066140,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066523,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066590,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066612,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33066620,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33067228,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33067252,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33067643,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33067783,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33067791,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33067880,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33068011,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33068488,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33068844,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33068852,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069026,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069034,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069921,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069930,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069948,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069956,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33069964,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070148,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070156,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070164,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070172,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070199,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070326,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33070946,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071535,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071543,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071551,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071560,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071578,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071586,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071594,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Federal,33071829,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33071969,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072078,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072094,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072183,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072205,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072248,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072280,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072337,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33072370,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33073368,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074038,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074046,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074054,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074151,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074160,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074232,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074267,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33074798,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075034,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075166,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075174,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075182,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075190,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075204,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075212,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075220,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075689,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075719,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075760,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075816,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075832,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075867,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075883,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33075891,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33076480,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33076502,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077088,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077100,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077118,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077126,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077134,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077142,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077150,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077169,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077177,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077185,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077371,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077452,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077525,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077568,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33077576,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079323,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079331,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079340,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079358,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079366,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079374,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079382,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079390,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079404,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079668,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079706,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079714,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079803,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079811,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079820,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079900,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33079943,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33081743,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082022,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082030,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082049,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082146,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082227,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082235,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082286,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082316,1,1,1
2024,Sudeste,RJ,Rio de Janeiro,Urbana,Estadual,33082332,1,1,1
